74;0;1093.00;12.07;1454.00;0.00;0.60
75;0;742.00;20.92;1093.00;0.00;0.72
76;0;1997.00;9.75;1580.00;0.00;0.84
77;0;319.00;21.20;1036.00;0.00;0.76
78;0;20.00;9.70;855.00;0.00;0.68
79;0;1383.00;11.62;1608.00;0.00;0.80
80;0;1095.00;14.15;833.00;0.00;0.36
81;0;492.00;9.70;788.00;0.00;0.44
82;0;678.00;9.70;807.00;0.00;0.40
83;0;183.00;10.35;1573.00;0.00;0.84
84;0;1770.00;9.70;1262.00;0.00;0.28
85;0;738.00;15.62;1242.00;0.00;0.56
86;0;130.00;19.15;1267.00;0.00;0.64
87;0;1385.00;9.70;81.00;0.00;0.88
88;0;259.00;10.65;456.00;0.00;0.56
89;0;1035.00;11.97;1441.00;0.00;0.84
90;0;875.00;9.77;197.00;0.00;0.80
91;0;22.00;10.07;1396.00;0.00;0.80
92;0;435.00;9.70;1594.00;0.00;0.64
93;0;1078.00;11.95;1293.00;0.00;0.52
94;0;215.00;11.00;1396.00;0.00;0.92
95;0;1835.00;9.70;1460.00;0.00;0.40
96;0;1062.00;11.75;1577.00;0.00;0.84
97;0;1162.00;11.77;1422.00;0.00;0.44
98;0;258.00;9.70;655.00;0.00;0.76
99;0;1036.00;10.90;1413.00;0.00;0.24
100;0;1065.00;9.92;701.00;0.00;0.56
101;0;12.00;9.90;1201.00;0.00;0.44
102;0;1351.00;12.10;1221.00;0.00;0.48
103;0;1150.00;12.25;886.00;0.00;0.56
104;0;1804.00;9.72;1727.00;0.00;1.08
105;0;1620.00;9.95;1604.00;0.00;0.52
106;0;118.00;9.70;995.00;0.00;0.84
107;0;238.00;20.95;1238.00;0.00;0.68
108;0;1220.00;11.00;1317.00;0.00;0.52
109;0;1453.00;11.02;194.00;0.00;0.68
110;0;693.00;10.30;1297.00;0.00;0.80
111;0;1319.00;11.07;1223.00;0.00;0.60
112;0;960.00;10.12;692.00;0.00;0.68
113;0;1655.00;9.70;1261.00;0.00;0.32
114;0;1038.00;9.70;549.00;0.00;0.68
115;0;944.00;18.07;1182.00;0.00;0.48
116;0;120.00;10.70;1094.00;0.00;0.68
117;0;1658.00;9.70;1509.00;0.00;0.24
118;0;1308.00;9.75;907.00;0.00;0.36
119;0;143.00;9.70;1582.00;0.00;0.80
120;0;1238.00;10.67;1609.00;0.00;0.80
121;0;766.00;9.70;1720.00;0.00;0.96
122;0;863.00;10.77;1407.00;0.00;0.76
123;0;1461.00;11.50;1382.00;0.00;0.52
124;0;1359.00;11.00;1691.00;0.00;0.76
125;0;369.00;9.70;1593.00;0.00;0.88
126;0;255.00;9.70;1457.00;0.00;0.84
127;0;1316.00;9.92;8.00;0.00;0.48
128;0;909.00;13.40;1607.00;0.00;0.92
129;0;632.00;9.70;751.00;0.00;0.88
130;0;1506.00;9.70;41.00;0.00;0.68
131;0;1220.00;9.92;543.00;0.00;0.52
132;0;437.00;11.47;1452.00;0.00;0.48
133;0;1744.00;9.70;436.00;0.00;0.56
134;0;539.00;10.75;1544.00;0.00;0.92
135;0;1387.00;11.12;1217.00;0.00;0.36
136;0;915.00;10.02;772.00;0.00;0.88
137;0;169.00;9.70;748.00;0.00;0.84
138;0;1023.00;9.80;615.00;0.00;0.40
139;0;94.00;9.70;1399.00;0.00;0.80
140;0;1298.00;9.70;786.00;0.00;0.24
141;0;1493.00;9.70;1276.00;0.00;0.36
142;0;112.00;9.70;1057.00;0.00;0.36
143;0;959.00;20.10;1117.00;0.00;0.48
144;0;2025.00;11.00;1683.00;0.00;0.68
145;0;639.00;9.70;1370.00;0.00;1.04
146;0;42.00;9.70;772.00;0.00;0.60
147;0;176.00;17.35;1139.00;0.00;0.68
148;0;1803.00;9.70;1468.00;0.00;0.52
149;0;340.00;9.70;1776.00;0.00;0.68
150;0;1743.00;9.50;392.00;0.00;0.60
151;0;830.00;11.22;1353.00;0.00;0.80
152;0;2010.00;9.70;1476.00;0.00;0.48
153;0;1009.00;9.70;87.00;0.00;0.84
154;0;1497.00;9.82;236.00;0.00;0.80
155;0;295.00;18.57;1326.00;0.00;0.60
156;0;278.00;9.70;818.00;0.00;0.80
157;0;289.00;14.35;1013.00;0.00;1.08
158;0;949.00;10.80;720.00;0.00;0.80
159;0;387.00;9.70;332.00;0.00;0.96
160;0;1181.00;12.85;1163.00;0.00;0.68
161;0;557.00;22.67;977.00;0.00;0.88
162;0;992.00;9.70;622.00;0.00;0.72
163;0;1215.00;11.95;1346.00;0.00;0.64
164;0;470.00;22.77;999.00;0.00;1.04
165;0;543.00;9.90;1416.00;0.00;0.48
166;0;829.00;16.65;1208.00;0.00;0.68
167;0;1570.00;9.70;1148.00;0.00;0.56
168;0;532.00;12.90;905.00;0.00;0.76
169;0;444.00;9.70;835.00;0.00;0.84
170;0;482.00;9.70;741.00;0.00;0.52
171;0;63.00;9.70;1511.00;0.00;0.92
172;0;1077.00;14.35;910.00;0.00;0.52
173;0;2075.00;9.70;1651.00;0.00;0.84
174;0;1317.00;11.27;1609.00;0.00;0.72
175;0;29.00;10.80;977.00;0.00;0.72
176;0;1933.00;9.70;1583.00;0.00;0.72
177;0;817.00;13.20;930.00;0.00;0.64
178;0;793.00;13.30;1443.00;0.00;0.64
179;0;1799.00;10.77;1776.00;0.00;0.60
180;0;1191.00;9.70;467.00;0.00;0.68
181;0;1226.00;11.10;1449.00;0.00;0.80
182;0;1540.00;10.10;1610.00;0.00;0.80
183;0;576.00;9.70;824.00;0.00;0.68
184;0;288.00;9.70;1687.00;0.00;0.72
185;0;827.00;12.60;1327.00;0.00;0.60
186;0;1605.00;10.67;1470.00;0.00;0.52
187;0;1144.00;9.70;540.00;0.00;0.52
188;0;489.00;11.30;1593.00;0.00;0.92
189;0;929.00;9.95;690.00;0.00;0.76
190;0;244.00;10.20;1594.00;0.00;0.36
191;0;1691.00;9.70;1414.00;0.00;0.36
192;0;1375.00;9.70;1044.00;0.00;0.40
193;0;1300.00;11.27;1357.00;0.00;0.44
194;0;1547.00;9.70;1267.00;0.00;0.44
195;0;478.00;21.80;1076.00;0.00;0.56
196;0;1888.00;9.70;1534.00;0.00;0.36
197;0;786.00;19.77;982.00;0.00;0.44
198;0;1037.00;12.70;6.00;0.00;0.40
199;0;781.00;10.72;1294.00;0.00;0.40
200;0;928.00;14.20;1486.00;0.00;0.72
201;0;574.00;22.35;1023.00;0.00;0.76
202;0;438.00;11.50;1340.00;0.00;0.68
203;0;1545.00;9.70;1304.00;0.00;0.44
204;0;798.00;9.70;1780.00;0.00;0.56
205;0;1652.00;9.92;1658.00;0.00;0.52
206;0;377.00;23.20;1110.00;0.00;0.96
207;0;319.00;9.70;1453.00;0.00;0.80
208;0;1410.00;9.70;1028.00;0.00;0.28
209;0;1305.00;13.07;1312.00;0.00;0.28
210;0;1216.00;11.40;1411.00;0.00;0.80
211;0;54.00;9.70;1433.00;0.00;0.32
212;0;311.00;9.70;934.00;0.00;0.72
213;0;1864.00;9.70;1598.00;0.00;0.80
214;0;723.00;20.55;954.00;0.00;0.48
215;0;164.00;13.92;1347.00;0.00;0.76
216;0;322.00;10.47;749.00;0.00;0.92
217;0;1442.00;9.70;53.00;0.00;0.80
218;0;1593.00;14.75;17.00;0.00;0.84
219;0;1413.00;9.70;959.00;0.00;0.40
220;0;583.00;21.62;927.00;0.00;0.72
221;0;61.00;10.02;1375.00;0.00;0.68
222;0;1957.00;9.70;1581.00;0.00;0.56
223;0;1959.00;9.70;20.00;0.00;0.80
224;0;1352.00;11.00;1488.00;0.00;0.64
225;0;1603.00;10.22;1352.00;0.00;0.52
226;0;269.00;9.70;1656.00;0.00;0.88
227;0;1209.00;10.17;1035.00;0.00;0.32
228;0;9.00;9.70;1334.00;0.00;0.40
229;0;1068.00;13.70;991.00;0.00;0.52
230;0;183.00;13.77;1314.00;0.00;0.80
231;0;2028.00;9.70;1564.00;0.00;0.68
232;0;76.00;9.80;1018.00;0.00;0.40
233;0;299.00;20.72;1126.00;0.00;0.80
234;0;1469.00;10.02;986.00;0.00;0.32
235;0;976.00;12.00;779.00;0.00;0.56
236;0;2191.00;9.70;1222.00;0.00;0.52
237;0;1557.00;9.77;1318.00;0.00;0.44
238;0;1277.00;9.70;1130.00;0.00;0.60
239;0;1156.00;11.27;841.00;0.00;0.36
240;0;1103.00;12.67;1480.00;0.00;0.68
241;0;1397.00;10.80;1226.00;0.00;0.56
242;0;571.00;9.70;883.00;0.00;0.72
243;0;1027.00;20.35;1009.00;0.00;0.52
244;0;1989.00;10.32;1614.00;0.00;0.80
245;0;756.00;9.70;814.00;0.00;0.40
246;0;254.00;9.70;751.00;0.00;0.84
247;0;750.00;12.80;1271.00;0.00;0.84
248;0;1265.00;9.70;763.00;0.00;0.36
249;0;1178.00;10.50;1772.00;0.00;0.80
250;0;1686.00;9.70;1287.00;0.00;0.36
251;0;123.00;9.70;907.00;0.00;0.60
252;0;1030.00;12.55;1534.00;0.00;0.72
253;0;341.00;9.70;812.00;0.00;0.84
254;0;549.00;12.80;1595.00;0.00;0.80
255;0;709.00;11.70;1622.00;0.00;1.12
256;0;135.00;9.70;1475.00;0.00;0.48
257;0;1388.00;11.25;1561.00;0.00;0.64
258;0;1607.00;9.70;1306.00;0.00;0.48
259;0;535.00;9.70;1683.00;0.00;0.80
260;0;735.00;9.70;744.00;0.00;0.48
261;0;725.00;11.37;1449.00;0.00;0.52
262;0;1148.00;10.22;1708.00;0.00;0.76
263;0;288.00;17.82;1381.00;0.00;0.24
264;0;1555.00;12.50;1772.00;0.00;0.76
265;0;1778.00;9.70;1664.00;0.00;0.68
266;0;1147.00;9.77;605.00;0.00;0.48
267;0;412.00;9.70;683.00;0.00;0.72
268;0;912.00;20.67;1243.00;0.00;0.72
269;0;2048.00;9.70;1745.00;0.00;0.92
270;0;1134.00;11.67;1261.00;0.00;0.56
271;0;1885.00;10.35;1756.00;0.00;0.48
272;0;946.00;11.97;1381.00;0.00;0.60
273;0;694.00;14.12;898.00;0.00;0.76
274;0;1093.00;10.42;738.00;0.00;0.64
275;0;1873.00;9.70;1701.00;0.00;0.84
276;0;1206.00;9.70;717.00;0.00;0.52
277;0;1093.00;13.42;1178.00;0.00;0.56
278;0;1321.00;11.77;1492.00;0.00;0.76
279;0;636.00;10.15;1445.00;0.00;0.44
280;0;1599.00;10.10;1733.00;0.00;0.84
281;0;500.00;21.60;978.00;0.00;0.72
282;0;875.00;11.35;906.00;0.00;0.60
283;0;235.00;9.70;1682.00;0.00;0.88
284;0;1432.00;12.15;1441.00;0.00;0.40
285;0;245.00;9.90;537.00;0.00;0.84
286;0;2201.00;9.70;1702.00;0.00;0.84
287;0;1425.00;9.70;1134.00;0.00;0.32
288;0;417.00;9.70;1755.00;0.00;0.72
289;0;1509.00;9.70;256.00;0.00;0.80
290;0;1049.00;9.70;85.00;0.00;0.84
291;0;94.00;9.70;1609.00;0.00;0.40
292;0;1097.00;9.70;22.00;0.00;0.72
293;0;1124.00;9.70;493.00;0.00;0.24
294;0;795.00;13.05;1275.00;0.00;0.48
295;0;2293.00;9.70;1359.00;0.00;0.60
296;0;107.00;15.82;1250.00;0.00;0.48
297;0;273.00;9.70;957.00;0.00;0.64
298;0;1344.00;11.37;1110.00;0.00;0.44
299;0;1090.00;11.62;1273.00;0.00;0.56
300;0;864.00;9.70;1775.00;0.00;0.76
301;0;850.00;16.87;965.00;0.00;0.60
302;0;1700.00;9.70;1688.00;0.00;0.52
303;0;2110.00;10.40;1512.00;0.00;0.40
304;0;970.00;9.70;1752.00;0.00;0.88
305;0;403.00;21.95;1059.00;0.00;0.72
306;0;608.00;21.70;1011.00;0.00;0.80
307;0;971.00;9.75;334.00;0.00;0.56
308;0;907.00;16.02;1197.00;0.00;0.60
309;0;102.00;9.70;1526.00;0.00;0.88
310;0;1025.00;9.70;181.00;0.00;0.88
311;0;731.00;21.45;1148.00;0.00;0.72
312;0;548.00;9.70;1657.00;0.00;0.76
313;0;1335.00;9.70;734.00;0.00;0.20
314;0;805.00;12.42;1539.00;0.00;0.68
315;0;1789.00;9.70;1523.00;0.00;0.48
316;0;1214.00;14.20;1099.00;0.00;0.36
317;0;390.00;9.70;301.00;0.00;0.76
318;0;371.00;9.70;1653.00;0.00;0.68
319;0;802.00;12.10;1646.00;0.00;0.96
320;0;1281.00;9.97;1065.00;0.00;0.40
321;0;1000.00;12.22;1457.00;0.00;0.88
322;0;515.00;9.70;1439.00;0.00;1.04
323;0;1142.00;9.70;488.00;0.00;0.56
324;0;1322.00;10.77;1016.00;0.00;0.48
325;0;513.00;21.00;1036.00;0.00;0.72
326;0;515.00;9.70;706.00;0.00;0.80
327;0;1111.00;11.92;1233.00;0.00;0.40
328;0;1082.00;11.37;1433.00;0.00;0.48
329;0;64.00;11.42;1082.00;0.00;0.48
330;0;234.00;9.70;1723.00;0.00;0.60
331;0;141.00;9.70;1778.00;0.00;0.60
332;0;378.00;11.50;1232.00;0.00;0.64
333;0;554.00;9.70;1743.00;0.00;0.84
334;0;200.00;9.80;634.00;0.00;0.92
335;0;1534.00;9.97;200.00;0.00;0.60
336;0;254.00;10.75;1384.00;0.00;0.52
337;0;254.00;9.70;1750.00;0.00;0.88
338;0;45.00;9.80;1218.00;0.00;0.96
339;0;1171.00;9.70;681.00;0.00;0.32
340;0;2021.00;10.95;1643.00;0.00;0.72
341;0;517.00;10.40;1574.00;0.00;0.88
342;0;1470.00;11.80;1357.00;0.00;0.56
343;0;484.00;9.70;1665.00;0.00;0.72
344;0;1144.00;12.37;813.00;0.00;0.56
345;0;631.00;16.35;1556.00;0.00;0.76
346;0;1513.00;9.85;1660.00;0.00;0.80
347;0;1028.00;11.40;726.00;0.00;0.64
348;0;1494.00;9.85;836.00;0.00;0.24
349;0;839.00;19.15;991.00;0.00;0.36
350;0;653.00;22.07;1065.00;0.00;0.60
351;0;752.00;21.42;948.00;0.00;0.68
352;0;2203.00;9.70;1175.00;0.00;0.32
353;0;80.00;9.70;1304.00;0.00;0.68
354;0;1401.00;9.70;1041.00;0.00;0.32
355;0;1317.00;9.70;667.00;0.00;0.20
356;0;1061.00;9.70;1781.00;0.00;0.48
357;0;1333.00;9.70;1779.00;0.00;0.56
358;0;92.00;9.70;1579.00;0.00;0.76
359;0;1643.00;9.70;1345.00;0.00;0.60
360;0;1532.00;9.70;803.00;0.00;0.24
361;0;1194.00;11.77;1459.00;0.00;0.76
362;0;2216.00;9.70;1246.00;0.00;0.56
363;0;610.00;9.85;1462.00;0.00;0.76
364;0;1683.00;9.70;1706.00;0.00;0.48
365;0;49.00;12.30;1001.00;0.00;0.80
366;0;405.00;9.70;896.00;0.00;0.92
367;0;133.00;14.12;1145.00;0.00;1.00
368;0;1369.00;9.70;1031.00;0.00;0.28
369;0;8.00;9.70;1768.00;0.00;0.44
370;0;1951.00;9.70;1532.00;0.00;0.60
371;0;1844.00;12.17;1309.00;0.00;0.28
372;0;1250.00;10.67;958.00;0.00;0.40
373;0;1335.00;11.97;1101.00;0.00;0.32
374;0;1313.00;9.70;1068.00;0.00;0.44
375;0;1563.00;10.40;1705.00;0.00;0.92
376;0;1609.00;10.12;1631.00;0.00;0.60
377;0;1120.00;9.70;593.00;0.00;0.48
378;0;1121.00;10.15;1723.00;0.00;0.76
379;0;1152.00;9.70;1003.00;0.00;0.40
380;0;1422.00;9.70;81.00;0.00;0.88
381;0;1324.00;11.15;1676.00;0.00;0.64
382;0;1493.00;9.70;81.00;0.00;0.84
383;0;1682.00;9.70;1277.00;0.00;0.32
384;0;1272.00;9.70;79.00;0.00;0.72
385;0;1139.00;9.70;1011.00;0.00;0.32
386;0;795.00;11.40;1687.00;0.00;1.00
387;0;1685.00;10.15;1578.00;0.00;0.40
388;0;50.00;9.70;904.00;0.00;0.72
389;0;658.00;11.60;1507.00;0.00;0.84
390;0;1071.00;16.65;1124.00;0.00;0.72
391;0;954.00;19.82;1223.00;0.00;0.64
392;0;1495.00;9.70;118.00;0.00;0.76
393;0;2356.00;9.70;1391.00;0.00;0.88
394;0;1392.00;9.70;769.00;0.00;0.16
395;0;1386.00;9.70;1102.00;0.00;0.32
396;0;731.00;21.05;1173.00;0.00;0.52
397;0;1549.00;10.52;1482.00;0.00;0.56
398;0;323.00;9.70;1749.00;0.00;0.80
399;0;830.00;11.90;1583.00;0.00;0.72
400;0;7.00;13.62;1053.00;0.00;0.44
401;0;676.00;9.70;1774.00;0.00;0.72
402;0;1122.00;11.30;1586.00;0.00;0.60
403;0;509.00;9.70;1743.00;0.00;0.84
404;0;1043.00;9.70;1700.00;0.00;0.68
405;0;497.00;9.70;1693.00;0.00;0.84
406;0;289.00;11.50;1236.00;0.00;0.84
407;0;370.00;9.70;463.00;0.00;0.48
408;0;299.00;9.70;896.00;0.00;0.76
409;0;260.00;9.70;971.00;0.00;0.56
410;0;1393.00;9.70;1056.00;0.00;0.32
411;0;973.00;12.02;725.00;0.00;0.68
412;0;210.00;9.90;1071.00;0.00;0.84
413;0;247.00;10.05;1409.00;0.00;0.84
414;0;81.00;9.70;856.00;0.00;0.64
415;0;1813.00;12.15;1293.00;0.00;0.24
416;0;1569.00;10.05;1353.00;0.00;0.48
417;0;321.00;11.67;1366.00;0.00;0.40
418;0;1213.00;11.35;1576.00;0.00;0.88
419;0;1527.00;10.50;333.00;0.00;0.68
420;0;1379.00;11.07;1718.00;0.00;0.64
421;0;438.00;9.70;1429.00;0.00;0.84
422;0;1172.00;9.70;513.00;0.00;0.64
423;0;1785.00;9.70;1587.00;0.00;0.52
424;0;1411.00;11.55;1360.00;0.00;0.56
425;0;1211.00;10.87;1389.00;0.00;0.80
426;0;1640.00;10.52;789.00;0.00;0.20
427;0;956.00;13.87;1501.00;0.00;0.76
428;0;787.00;19.22;1171.00;0.00;0.76
429;0;1731.00;9.70;1301.00;0.00;0.48
430;0;2227.00;10.10;1374.00;0.00;0.56
431;0;1004.00;16.65;900.00;0.00;0.52
432;0;668.00;11.32;1450.00;0.00;0.56
433;0;1205.00;12.35;1217.00;0.00;0.44
434;0;568.00;9.70;1529.00;0.00;0.88
435;0;1747.00;9.70;1306.00;0.00;0.36
436;0;108.00;9.70;829.00;0.00;0.60
437;0;1383.00;12.30;1303.00;0.00;0.52
438;0;1675.00;9.70;1378.00;0.00;0.36
439;0;1283.00;9.70;881.00;0.00;0.40
440;0;1087.00;9.70;457.00;0.00;0.44
441;0;1125.00;13.30;1133.00;0.00;0.56
442;0;730.00;9.70;815.00;0.00;0.76
443;0;2058.00;10.47;1703.00;0.00;0.72
444;0;390.00;11.30;1255.00;0.00;0.76
445;0;1629.00;9.70;1366.00;0.00;0.52
446;0;1226.00;9.70;825.00;0.00;0.40
447;0;1418.00;9.70;1062.00;0.00;0.48
448;0;878.00;9.70;850.00;0.00;0.64
449;0;190.00;9.70;878.00;0.00;0.84
450;0;1815.00;9.70;1681.00;0.00;0.84
451;0;1863.00;10.07;1420.00;0.00;0.44
452;0;201.00;9.70;1605.00;0.00;0.44
453;0;401.00;9.70;857.00;0.00;0.64
454;0;828.00;11.10;1292.00;0.00;0.72
455;0;306.00;9.70;1663.00;0.00;0.88
456;0;1319.00;9.92;872.00;0.00;0.36
457;0;576.00;9.70;1454.00;0.00;0.48
458;0;1240.00;13.27;1546.00;0.00;0.72
459;0;2024.00;9.70;1463.00;0.00;0.72
460;0;9.00;16.97;1130.00;0.00;0.48
461;0;239.00;9.70;692.00;0.00;0.84
462;0;1532.00;10.07;1587.00;0.00;0.48
463;0;590.00;9.70;767.00;0.00;0.84
464;0;486.00;9.70;630.00;0.00;0.72
465;0;945.00;9.70;341.00;0.00;0.64
466;0;1905.00;9.70;1580.00;0.00;0.80
467;0;1303.00;9.70;935.00;0.00;0.32
468;0;493.00;12.35;1458.00;0.00;0.68
469;0;1453.00;9.70;1092.00;0.00;0.40
470;0;625.00;9.70;834.00;0.00;0.72
471;0;47.00;9.70;1779.00;0.00;0.64
472;0;1644.00;9.70;824.00;0.00;0.16
473;0;2018.00;9.72;1402.00;0.00;0.68
474;0;1168.00;11.30;1233.00;0.00;0.28
475;0;1146.00;13.10;866.00;0.00;0.44
476;0;1442.00;9.70;1030.00;0.00;0.36
477;0;1377.00;10.75;1408.00;0.00;0.44
478;0;1409.00;9.70;942.00;0.00;0.40
479;0;863.00;12.60;1290.00;0.00;0.68
480;0;971.00;13.90;824.00;0.00;0.40
481;0;1408.00;9.70;165.00;0.00;0.80
482;0;846.00;12.57;1445.00;0.00;0.80
483;0;410.00;11.25;1520.00;0.00;0.80
484;0;1630.00;13.12;808.00;0.00;0.20
485;0;1180.00;10.15;1706.00;0.00;0.80
486;0;497.00;10.90;1281.00;0.00;0.76
487;0;2150.00;9.70;1691.00;0.00;0.72
488;0;1034.00;11.60;1282.00;0.00;0.56
489;0;1232.00;9.70;448.00;0.00;0.76
490;0;1077.00;9.70;177.00;0.00;0.64
491;0;1813.00;9.70;1218.00;0.00;0.48
492;0;1072.00;11.95;1550.00;0.00;0.72
493;0;926.00;19.82;1263.00;0.00;0.56
494;0;195.00;9.70;1495.00;0.00;0.60
495;0;1566.00;9.70;1076.00;0.00;0.36
496;0;1358.00;10.70;1399.00;0.00;0.40
497;0;57.00;9.70;809.00;0.00;0.44
498;0;1133.00;12.12;1216.00;0.00;0.44
499;0;1342.00;9.72;1176.00;0.00;0.48
500;0;489.00;19.82;1181.00;0.00;0.88
501;0;1777.00;9.70;1446.00;0.00;0.36
502;0;194.00;18.47;1260.00;0.00;0.80
503;0;1208.00;9.70;399.00;0.00;0.52
504;0;970.00;9.70;298.00;0.00;0.64
505;0;1572.00;9.90;1393.00;0.00;0.48
506;0;818.00;9.70;775.00;0.00;0.80
507;0;2001.00;9.70;1511.00;0.00;0.40
508;0;1263.00;9.70;951.00;0.00;0.32
509;0;1487.00;9.70;1075.00;0.00;0.28
510;0;1752.00;9.70;1697.00;0.00;0.68
511;0;337.00;10.92;976.00;0.00;0.80
512;0;347.00;20.20;1094.00;0.00;0.40
513;0;1909.00;9.70;1729.00;0.00;0.96
514;0;263.00;9.70;846.00;0.00;0.36
515;0;1352.00;11.07;1621.00;0.00;0.76
516;0;1142.00;12.25;1481.00;0.00;0.36
517;0;1253.00;10.27;865.00;0.00;0.44
518;0;315.00;9.70;1635.00;0.00;0.60
519;0;566.00;10.67;1285.00;0.00;0.56
520;0;1267.00;10.90;1639.00;0.00;0.88
521;0;136.00;9.70;746.00;0.00;0.84
522;0;1008.00;11.70;1282.00;0.00;0.52
523;0;832.00;11.57;1732.00;0.00;0.76
524;0;992.00;11.22;60.00;0.00;1.00
525;0;1023.00;10.50;241.00;0.00;0.36
526;0;2118.00;9.90;1555.00;0.00;1.00
527;0;1969.00;9.70;1394.00;0.00;0.84
528;0;1504.00;9.70;976.00;0.00;0.36
529;0;1317.00;9.70;975.00;0.00;0.36
530;0;442.00;12.87;1387.00;0.00;1.24
531;0;174.00;9.70;719.00;0.00;0.64
532;0;1565.00;9.70;1219.00;0.00;0.32
533;0;5.00;9.70;1313.00;0.00;0.32
534;0;1997.00;9.70;1462.00;0.00;0.52
535;0;1865.00;9.70;1161.00;0.00;0.56
536;0;236.00;9.75;568.00;0.00;0.80
537;0;1928.00;9.70;1092.00;0.00;0.32
538;0;437.00;11.40;1234.00;0.00;0.96
539;0;518.00;12.77;1209.00;0.00;0.68
540;0;220.00;9.70;963.00;0.00;0.48
541;0;128.00;9.70;1703.00;0.00;0.76
542;0;623.00;10.07;1520.00;0.00;0.76
543;0;205.00;10.80;1550.00;0.00;0.80
544;0;1459.00;9.80;1296.00;0.00;0.56
545;0;511.00;9.70;825.00;0.00;0.76
546;0;388.00;11.00;1288.00;0.00;0.68
547;0;1798.00;9.70;1120.00;0.00;0.40
548;0;441.00;10.37;1567.00;0.00;0.68
549;0;435.00;10.75;935.00;0.00;0.84
550;0;624.00;15.72;1583.00;0.00;0.84
551;0;1038.00;12.95;820.00;0.00;0.48
552;0;382.00;14.62;1384.00;0.00;0.60
553;0;1322.00;12.05;1746.00;0.00;0.92
554;0;1374.00;9.70;1099.00;0.00;0.44
555;0;766.00;13.80;1494.00;0.00;0.80
556;0;1238.00;9.90;1780.00;0.00;0.56
