1;naval_base;3824.00;9.50;2705.00;-1.98;16255
1;naval_base;3419.00;9.70;2082.00;0.54;17396
1;naval_base;3914.00;9.70;2619.00;1.11;17751
1;naval_base;3691.00;9.70;2914.00;-2.98;17436
1;naval_base;3923.00;9.70;2561.00;-3.97;16929
1;naval_base;3266.00;9.50;2060.00;-0.67;16853
1;naval_base;3712.00;9.50;2429.00;0.59;17185
1;naval_base;3846.00;9.70;2412.00;0.12;16748
1;naval_base;3824.00;9.50;2747.00;-1.23;17746
1;naval_base;3546.00;9.70;2950.00;-3.14;17048
1;naval_base;3815.00;9.50;2372.00;-1.70;15840
1;naval_base;3918.00;9.70;2580.00;-4.39;15634
1;naval_base;3590.00;9.60;3048.00;0.79;16680
1;naval_base;3543.00;9.73;3009.00;-0.14;15469
1;naval_base;3516.00;9.50;2992.00;0.79;15339
1;naval_base;3657.00;9.70;2987.00;-3.93;17081
1;naval_base;3506.00;9.70;2968.00;-4.25;17730
1;naval_base;3588.00;9.70;2948.00;0.54;17736
1;naval_base;3582.00;9.70;2930.00;1.57;17736
1;naval_base;3871.00;9.50;2902.00;-1.77;16928
1;naval_base;3762.00;9.50;2883.00;1.39;16598
1;naval_base;3737.00;9.70;2909.00;-3.45;17738
1;naval_base;3616.00;9.50;2869.00;0.64;17595
1;naval_base;3669.00;9.50;2855.00;-2.36;17629
1;naval_base;3901.00;9.50;2840.00;-3.50;17463
1;naval_base;3781.00;9.50;2814.00;0.79;16202
1;naval_base;3804.00;9.70;2805.00;1.11;16202
1;naval_base;3789.00;9.70;2800.00;-4.59;16202
1;naval_base;3902.00;9.70;2788.00;1.37;17744
1;naval_base;3807.00;9.50;2727.00;-4.47;17746
1;naval_base;3822.00;9.50;2734.00;-1.71;17746
1;naval_base;3898.00;9.70;2733.00;1.37;16504
1;naval_base;3822.00;9.50;2715.00;-1.95;17746
1;naval_base;3896.00;9.70;2712.00;0.72;16750
1;naval_base;3779.00;9.70;2686.00;0.07;17748
1;naval_base;3896.00;9.50;2703.00;-4.47;16750
1;naval_base;3791.00;9.70;2694.00;0.00;17748
1;naval_base;3909.00;9.50;2648.00;1.57;17155
1;naval_base;3836.00;9.70;2537.00;-1.57;16056
1;naval_base;3928.00;9.70;2543.00;-4.41;16929
1;naval_base;3932.00;9.70;2529.00;1.57;17149
1;naval_base;3892.00;9.50;2506.00;-0.20;17056
1;naval_base;3936.00;9.70;2511.00;1.37;17149
1;naval_base;3735.00;9.70;2475.00;0.54;17757
1;naval_base;3870.00;9.70;2469.00;1.21;17031
1;naval_base;3866.00;9.50;2461.00;0.86;17031
1;naval_base;3827.00;9.50;2429.00;-1.25;17245
1;naval_base;3688.00;9.50;2405.00;-4.59;17185
1;naval_base;3842.00;9.70;2390.00;-4.39;16748
1;naval_base;3675.00;9.70;2385.00;1.11;15402
1;naval_base;3845.00;9.70;2374.00;-3.52;15925
1;naval_base;3668.00;9.78;2370.00;1.19;17669
1;naval_base;3865.00;9.70;2328.00;-3.68;16737
1;naval_base;3625.00;9.78;2307.00;1.25;17642
1;naval_base;3806.00;9.50;2265.00;-0.21;17764
1;naval_base;3597.00;9.70;2261.00;1.57;17397
1;naval_base;3532.00;9.50;2193.00;0.59;17643
1;naval_base;3459.00;9.50;2107.00;-0.12;15519
1;naval_base;3985.00;9.50;2122.00;-3.00;15815
1;naval_base;3310.00;9.50;2090.00;1.34;17665
1;naval_base;3293.00;9.70;2084.00;0.59;17711
1;naval_base;3284.00;9.70;2077.00;1.33;17711
1;naval_base;3401.00;9.50;2070.00;1.43;17396
1;naval_base;3254.00;9.50;2062.00;0.38;16853
1;naval_base;3583.00;9.70;2983.00;-1.46;15469
1;naval_base;3671.00;9.93;2989.00;-1.57;17081
1;naval_base;3626.00;9.70;2932.00;0.00;17179
1;naval_base;3639.00;9.50;2938.00;-1.57;17179
1;naval_base;3866.00;9.70;2846.00;-1.57;16942
1;naval_base;3904.00;9.50;2811.00;0.00;17744
1;naval_base;3903.00;9.70;2743.00;-1.57;16504
1;naval_base;3954.00;9.50;2445.00;0.46;17527
1;naval_base;4023.00;9.50;2090.00;0.00;16977
1;naval_base;3310.00;9.50;2079.00;-0.79;17711
1;naval_base;3997.00;9.70;2076.00;-1.57;15633
1;naval_base;3262.00;9.70;2057.00;-1.57;16853
1;bunker;1660.00;9.70;3004.00;4.12;0
1;bunker;1435.00;12.75;2844.00;0.50;0
1;bunker;2957.00;9.93;2925.00;2.05;0
1;bunker;504.00;9.70;2861.00;6.18;0
1;bunker;3225.00;9.70;2781.00;2.56;0
1;bunker;1176.00;14.35;2496.00;4.12;0
1;bunker;130.00;9.70;2893.00;0.50;0
1;bunker;1330.00;9.70;2979.00;4.62;0
1;bunker;3582.00;9.70;2840.00;5.83;0
1;bunker;1251.00;13.43;2623.00;2.56;0
1;bunker;1743.00;14.82;2671.00;5.23;0
1;bunker;2643.00;11.78;3030.00;1.61;0
1;bunker;3586.00;9.50;2600.00;4.28;0
1;bunker;2259.00;11.23;3058.00;1.01;0
1;bunker;2627.00;10.93;2604.00;5.13;0
1;bunker;3212.00;10.75;3034.00;0.06;0
1;bunker;1224.00;11.05;2806.00;4.18;0
1;bunker;707.00;9.70;2970.00;5.74;0
1;bunker;1428.00;11.00;2548.00;2.12;0
1;bunker;3872.00;9.70;2513.00;4.79;0
1;bunker;709.00;9.70;2884.00;1.52;0
1;bunker;2551.00;11.00;2920.00;2.73;0
1;bunker;1802.00;10.53;2778.00;0.57;0
1;bunker;3466.00;13.10;2803.00;3.24;0
1;bunker;2256.00;12.32;2625.00;4.79;0
1;bunker;2228.00;12.30;2557.00;2.63;0
1;bunker;3347.00;10.15;2761.00;5.30;0
1;bunker;2436.00;11.15;2925.00;1.68;0
1;bunker;3695.00;9.70;2779.00;3.24;0
1;bunker;1492.00;11.35;2583.00;1.08;0
1;bunker;3301.00;11.95;2968.00;3.74;0
1;bunker;1356.00;10.20;2840.00;0.13;0
1;bunker;568.00;9.70;2720.00;1.68;0
1;bunker;3332.00;9.80;2515.00;5.81;0
1;bunker;3487.00;10.28;2163.00;0.74;0
1;bunker;2205.00;10.68;2730.00;3.75;0
1;bunker;1007.00;14.43;2427.00;0.13;0
1;bunker;1103.00;11.03;2683.00;2.80;0
1;bunker;3447.00;9.70;2110.00;0.63;0
1;bunker;2372.00;11.12;2678.00;2.19;0
1;bunker;3288.00;9.95;2563.00;4.86;0
1;bunker;1718.00;10.45;2897.00;1.24;0
1;bunker;387.00;9.70;2638.00;5.37;0
1;bunker;1511.00;11.80;2721.00;5.47;0
1;bunker;3286.00;10.20;2639.00;3.30;0
1;bunker;355.00;9.70;2812.00;5.97;0
1;bunker;3477.00;11.23;2238.00;3.81;0
1;bunker;751.00;9.70;2857.00;3.91;0
1;bunker;1958.00;10.28;3064.00;1.75;0
1;bunker;2809.00;10.10;2898.00;5.87;0
1;bunker;3402.00;11.23;2852.00;5.98;0
1;bunker;1100.00;10.40;2642.00;3.81;0
1;bunker;851.00;9.70;2773.00;0.20;0
1;bunker;746.00;9.70;2555.00;2.87;0
1;bunker;1353.00;9.70;3058.00;4.42;0
1;bunker;2620.00;10.53;2758.00;2.26;0
1;bunker;2375.00;11.75;2988.00;3.47;0
1;bunker;1234.00;9.70;3069.00;1.31;0
1;bunker;1169.00;15.65;2433.00;2.87;0
1;bunker;3099.00;10.10;3007.00;5.54;0
1;bunker;3146.00;12.23;3063.00;3.37;0
1;bunker;3442.00;11.32;2875.00;6.04;0
1;bunker;1079.00;9.70;3068.00;1.31;0
1;bunker;2568.00;10.95;2805.00;3.98;0
1;bunker;1500.00;12.82;2823.00;1.82;0
1;bunker;3345.00;11.10;3040.00;4.49;0
1;bunker;431.00;9.70;2969.00;6.04;0
1;bunker;448.00;9.70;2870.00;2.43;0
1;bunker;2258.00;12.45;2810.00;0.26;0
1;bunker;3591.00;9.90;2792.00;0.37;0
1;bunker;663.00;9.70;2902.00;4.49;0
1;bunker;3685.00;11.03;2640.00;2.33;0
1;bunker;210.00;9.70;2760.00;3.54;0
1;bunker;137.00;9.70;2813.00;0.27;0
1;bunker;3334.00;9.75;2584.00;2.93;0
1;bunker;1204.00;14.93;2454.00;5.60;0
1;bunker;111.00;9.70;2758.00;1.99;0
1;bunker;267.00;9.70;2726.00;5.00;0
1;bunker;549.00;9.70;3048.00;6.21;0
1;bunker;3606.00;9.70;2841.00;4.05;0
1;bunker;3753.00;10.38;2633.00;0.43;0
1;bunker;2426.00;11.50;2624.00;3.45;0
1;bunker;512.00;9.70;2783.00;6.11;0
1;bunker;1734.00;10.10;2888.00;2.49;0
1;bunker;2622.00;10.40;2551.00;5.51;0
1;bunker;1924.00;12.07;2624.00;0.43;0
1;bunker;293.00;9.70;2812.00;4.56;0
1;bunker;2284.00;13.38;2996.00;0.94;0
1;bunker;1360.00;11.82;2584.00;2.50;0
1;bunker;1189.00;11.30;2641.00;5.16;0
1;bunker;1838.00;10.18;3000.00;3.00;0
1;bunker;3723.00;9.70;2520.00;4.21;0
1;bunker;1123.00;16.48;2438.00;0.94;0
1;bunker;2331.00;13.12;3015.00;5.07;0
1;bunker;3513.00;10.32;2879.00;6.28;0
1;bunker;999.00;9.70;2850.00;4.12;0
1;bunker;826.00;9.70;2695.00;5.67;0
1;bunker;2574.00;10.43;2770.00;3.51;0
1;bunker;637.00;9.70;2987.00;4.72;0
1;bunker;2682.00;10.75;2981.00;1.46;0
1;bunker;3552.00;11.18;2308.00;4.12;0
1;bunker;1973.00;11.55;2907.00;0.50;0
1;bunker;3326.00;10.55;2639.00;3.17;0
1;bunker;2228.00;11.95;2813.00;6.18;0
1;bunker;697.00;9.70;2551.00;2.57;0
1;bunker;2293.00;13.28;3012.00;5.23;0
1;bunker;3869.00;9.70;2638.00;3.07;0
1;bunker;490.00;9.70;3008.00;3.17;0
1;bunker;3633.00;10.53;2429.00;1.01;0
1;bunker;1834.00;10.25;2767.00;3.68;0
1;bunker;2349.00;12.60;2937.00;0.06;0
1;bunker;1924.00;10.23;2801.00;1.62;0
1;bunker;1326.00;10.40;2863.00;5.74;0
1;bunker;746.00;9.70;3002.00;0.67;0
1;bunker;1602.00;9.82;3039.00;3.68;0
1;bunker;1576.00;11.43;2884.00;1.52;0
1;bunker;2455.00;12.10;3068.00;4.19;0
1;bunker;1721.00;10.50;2833.00;0.57;0
1;bunker;3871.00;9.70;2729.00;2.13;0
1;bunker;2210.00;12.88;2935.00;6.25;0
1;bunker;3534.00;9.98;2381.00;1.17;0
1;bunker;1535.00;14.35;2511.00;5.30;0
1;bunker;2714.00;10.78;2803.00;0.58;0
1;bunker;853.00;9.70;3067.00;3.24;0
1;bunker;212.00;9.70;2991.00;5.91;0
1;bunker;1039.00;9.82;2870.00;3.74;0
1;bunker;804.00;9.70;2763.00;5.30;0
1;bunker;1056.00;9.70;2848.00;1.68;0
1;bunker;3134.00;11.43;3062.00;5.81;0
1;bunker;1424.00;10.98;2659.00;0.74;0
1;bunker;1049.00;9.70;3011.00;3.75;0
1;bunker;2280.00;12.88;2598.00;0.13;0
1;bunker;3106.00;9.70;2675.00;4.25;0
1;bunker;3841.00;9.70;2318.00;4.35;0
1;bunker;639.00;9.70;2842.00;2.20;0
1;bunker;3135.00;10.35;2889.00;4.86;0
1;bunker;2429.00;11.10;2632.00;1.24;0
1;bunker;2126.00;12.82;2579.00;4.26;0
1;bunker;2934.00;10.90;2996.00;0.64;0
1;bunker;466.00;9.70;2892.00;3.31;0
1;bunker;3656.00;9.80;2675.00;5.98;0
1;bunker;2184.00;11.43;2620.00;2.71;0
1;bunker;3008.00;9.90;2866.00;3.91;0
1;bunker;1512.00;12.32;2819.00;1.75;0
1;bunker;945.00;9.70;2733.00;4.42;0
1;bunker;1074.00;13.73;2444.00;5.98;0
1;bunker;1093.00;11.10;2647.00;2.36;0
1;bunker;22.00;9.70;2911.00;0.20;0
1;bunker;1111.00;9.70;3059.00;3.22;0
1;bunker;620.00;9.70;2748.00;4.42;0
1;bunker;3600.00;11.20;2328.00;2.26;0
1;bunker;1262.00;9.82;2876.00;4.93;0
1;bunker;2131.00;11.50;2556.00;0.21;0
1;bunker;3520.00;9.70;2184.00;2.87;0
1;bunker;339.00;9.70;2724.00;0.71;0
1;bunker;2850.00;11.20;2952.00;1.92;0
1;bunker;2492.00;10.82;2643.00;4.93;0
1;bunker;2242.00;11.20;2608.00;1.32;0
1;bunker;1927.00;10.85;3052.00;3.98;0
1;bunker;172.00;9.70;2901.00;1.82;0
1;bunker;1869.00;10.30;2785.00;3.38;0
1;bunker;3857.00;10.00;2530.00;6.04;0
1;bunker;456.00;9.70;2760.00;2.43;0
1;bunker;126.00;9.70;2976.00;5.45;0
1;bunker;3490.00;9.80;3007.00;0.37;0
1;bunker;3828.00;9.70;2305.00;4.49;0
1;bunker;3169.00;9.70;2596.00;0.87;0
1;bunker;2739.00;10.45;2873.00;3.89;0
1;bunker;3739.00;9.70;2782.00;5.10;0
1;bunker;1303.00;10.07;2729.00;2.94;0
1;bunker;3381.00;9.80;2139.00;0.78;0
1;bunker;2177.00;11.48;2769.00;0.88;0
1;bunker;2316.00;11.62;3065.00;5.00;0
1;bunker;3642.00;10.53;2577.00;1.38;0
1;bunker;3543.00;9.70;2532.00;4.05;0
1;bunker;523.00;9.70;3006.00;5.61;0
1;bunker;1729.00;9.90;2961.00;3.45;0
1;bunker;1464.00;9.70;3064.00;4.66;0
1;bunker;2412.00;11.28;2668.00;1.39;0
1;bunker;3325.00;9.82;2576.00;4.05;0
1;bunker;982.00;9.70;2716.00;0.44;0
1;bunker;740.00;9.70;2506.00;4.56;0
1;bunker;3547.00;9.70;2711.00;6.12;0
1;bunker;3699.00;10.48;2628.00;3.96;0
1;bunker;3074.00;9.70;2775.00;5.16;0
1;bunker;2727.00;10.25;2827.00;3.00;0
1;bunker;3133.00;9.70;2863.00;4.57;0
1;bunker;1495.00;11.85;2554.00;0.95;0
1;bunker;2588.00;12.10;2893.00;3.61;0
1;bunker;676.00;9.70;2948.00;1.45;0
1;bunker;621.00;9.70;2813.00;1.55;0
1;bunker;829.00;9.70;2611.00;5.67;0
1;bunker;2313.00;11.50;2761.00;3.52;0
1;bunker;303.00;9.70;2855.00;4.72;0
1;bunker;498.00;9.70;2892.00;1.46;0
1;bunker;1579.00;14.23;2543.00;4.12;0
1;bunker;3500.00;10.70;3037.00;0.50;0
1;bunker;1537.00;11.38;2591.00;2.06;0
1;bunker;3047.00;10.45;2947.00;6.19;0
1;bunker;3109.00;10.35;2921.00;2.57;0
1;bunker;1542.00;10.30;2951.00;5.23;0
1;bunker;3541.00;9.70;2920.00;0.51;0
1;bunker;2166.00;12.57;2563.00;4.63;0
1;bunker;3097.00;11.48;3067.00;1.01;0
1;bunker;1868.00;10.62;2997.00;3.68;0
1;bunker;2667.00;11.57;3024.00;0.41;0
1;bunker;1760.00;14.35;2674.00;1.62;0
1;bunker;3360.00;9.70;2498.00;5.74;0
1;bunker;3847.00;9.93;2598.00;2.12;0
1;bunker;3616.00;10.75;2512.00;3.69;0
1;bunker;220.00;9.70;2915.00;0.07;0
1;bunker;2662.00;10.95;2733.00;4.19;0
1;bunker;1549.00;14.05;2641.00;4.29;0
1;bunker;1172.00;9.80;2985.00;2.13;0
1;bunker;394.00;9.70;2685.00;6.25;0
1;bunker;3599.00;9.70;2644.00;1.18;0
1;bunker;343.00;9.70;2902.00;4.20;0
1;bunker;3347.00;12.60;3069.00;0.58;0
1;bunker;2532.00;10.48;2783.00;4.70;0
1;bunker;963.00;9.70;2899.00;5.91;0
1;bunker;1038.00;9.70;2956.00;2.64;0
1;bunker;3371.00;10.93;2843.00;5.31;0
1;bunker;2770.00;11.10;2941.00;1.69;0
1;bunker;1668.00;9.78;3056.00;4.35;0
1;bunker;1573.00;10.35;2962.00;1.09;0
1;bunker;1351.00;10.50;2731.00;3.75;0
1;bunker;434.00;9.70;3014.00;0.13;0
1;bunker;3689.00;9.75;2894.00;3.15;0
1;bunker;921.00;9.70;2902.00;4.36;0
1;bunker;1132.00;12.53;2595.00;2.20;0
1;bunker;2469.00;10.55;2714.00;4.86;0
1;bunker;3432.00;12.73;2614.00;0.14;0
1;bunker;3297.00;9.70;2109.00;2.80;0
1;bunker;1206.00;13.48;2557.00;0.65;0
1;bunker;3491.00;11.62;2307.00;3.31;0
1;bunker;3193.00;9.75;2877.00;4.87;0
1;bunker;2673.00;10.57;2807.00;2.71;0
1;bunker;3836.00;9.90;2388.00;5.37;0
1;bunker;2368.00;11.05;2572.00;1.75;0
1;bunker;2668.00;11.20;2697.00;3.32;0
1;bunker;3569.00;9.70;2938.00;1.16;0
1;bunker;3457.00;9.70;2308.00;2.36;0
1;bunker;1150.00;11.10;2657.00;5.38;0
1;bunker;3401.00;10.95;2621.00;1.76;0
1;bunker;3894.00;9.70;2552.00;4.43;0
1;bunker;834.00;9.70;2902.00;0.81;0
1;bunker;1451.00;11.20;2704.00;3.83;0
1;bunker;550.00;9.70;2988.00;0.21;0
1;bunker;3001.00;10.40;3011.00;2.87;0
1;bunker;2119.00;11.03;2718.00;0.71;0
1;bunker;2917.00;9.82;2888.00;0.82;0
1;bunker;1911.00;10.12;2728.00;4.94;0
1;bunker;860.00;9.70;2835.00;1.32;0
1;bunker;2596.00;11.15;2740.00;5.44;0
1;bunker;1036.00;9.70;2712.00;5.54;0
1;bunker;967.00;9.70;2989.00;3.38;0
1;bunker;2415.00;11.12;2696.00;6.05;0
1;bunker;46.00;9.70;2750.00;2.43;0
1;bunker;2097.00;10.43;2694.00;5.45;0
1;bunker;128.00;9.70;2837.00;1.83;0
1;bunker;288.00;9.70;2667.00;4.49;0
1;bunker;547.00;9.70;2877.00;6.05;0
1;bunker;1132.00;10.95;2759.00;3.90;0
1;bunker;3349.00;9.70;2916.00;5.10;0
1;bunker;2500.00;10.60;2650.00;2.94;0
1;bunker;1282.00;11.10;2693.00;4.50;0
1;bunker;1657.00;11.38;2869.00;0.88;0
1;bunker;39.00;9.70;2700.00;3.54;0
1;bunker;2878.00;10.03;2899.00;1.39;0
1;bunker;3506.00;9.90;2351.00;4.40;0
1;bunker;2697.00;10.68;2736.00;5.61;0
1;bunker;1746.00;10.25;3066.00;3.45;0
1;bunker;686.00;9.70;2631.00;6.11;0
1;bunker;151.00;9.70;2803.00;1.39;0
1;bunker;608.00;9.70;2903.00;4.06;0
1;bunker;2285.00;11.00;2728.00;1.90;0
1;bunker;94.00;9.70;2845.00;2.00;0
1;bunker;752.00;9.70;2755.00;6.12;0
1;bunker;273.00;9.70;2704.00;2.50;0
1;bunker;1993.00;11.07;3017.00;5.17;0
1;bunker;248.00;9.70;2649.00;1.90;0
1;bunker;1219.00;10.10;2826.00;4.57;0
1;bunker;2045.00;10.95;2938.00;0.95;0
1;bunker;1546.00;9.70;3053.00;3.61;0
1;bunker;2633.00;11.57;2652.00;0.35;0
1;bunker;1272.00;12.45;2669.00;3.02;0
1;bunker;2120.00;11.05;3008.00;5.68;0
1;bunker;3076.00;9.70;2788.00;2.06;0
1;bunker;3786.00;9.70;2722.00;5.08;0
1;bunker;3185.00;9.70;2571.00;0.00;0
1;bunker;3401.00;10.15;2709.00;4.12;0
1;bunker;758.00;9.70;3064.00;0.86;0
1;bunker;558.00;9.70;2828.00;2.07;0
1;bunker;3905.00;9.70;2586.00;6.19;0
1;bunker;3809.00;9.70;2297.00;2.57;0
1;bunker;1677.00;14.88;2684.00;4.13;0
1;bunker;3477.00;11.45;2761.00;0.51;0
1;bunker;1354.00;12.93;2684.00;4.64;0
1;bunker;1384.00;12.38;2585.00;5.84;0
1;bunker;1994.00;10.25;3044.00;2.58;0
1;bunker;3715.00;10.35;2639.00;5.24;0
1;bunker;2537.00;11.18;2956.00;1.62;0
1;bunker;1918.00;10.98;2685.00;5.74;0
1;bunker;1584.00;10.32;2944.00;1.02;0
1;bunker;495.00;9.70;2792.00;5.15;0
1;bunker;332.00;9.70;2665.00;0.07;0
1;bunker;3375.00;10.53;2598.00;3.09;0
1;bunker;3879.00;9.70;2811.00;5.75;0
1;bunker;1001.00;9.70;3003.00;2.13;0
1;bunker;3897.00;9.70;2786.00;4.80;0
1;bunker;169.00;9.70;3002.00;1.53;0
1;bunker;2014.00;11.05;2617.00;2.74;0
1;bunker;3108.00;9.70;2774.00;0.58;0
1;bunker;3970.00;9.70;2105.00;4.70;0
1;bunker;314.00;9.70;2791.00;4.81;0
1;bunker;3416.00;11.20;2974.00;2.65;0
1;bunker;3174.00;9.88;2894.00;5.31;0
1;bunker;3299.00;9.70;2151.00;1.69;0
1;bunker;3411.00;9.70;2508.00;3.25;0
1;bunker;3167.00;9.90;2924.00;1.09;0
1;bunker;3581.00;9.70;2680.00;3.76;0
1;bunker;1571.00;9.80;3035.00;0.14;0
1;bunker;37.00;9.70;2706.00;1.70;0
1;bunker;2026.00;10.88;2970.00;5.82;0
1;bunker;3493.00;9.70;2474.00;2.20;0
1;bunker;2310.00;12.75;2583.00;3.76;0
1;bunker;665.00;9.70;2748.00;1.60;0
1;bunker;2351.00;12.28;2633.00;2.81;0
1;bunker;3704.00;9.70;2844.00;0.65;0
1;bunker;3890.00;9.70;2881.00;2.21;0
1;bunker;2473.00;10.70;2607.00;4.87;0
1;bunker;462.00;9.70;3064.00;1.25;0
1;bunker;3411.00;10.73;3023.00;5.38;0
1;bunker;3312.00;9.70;2105.00;5.48;0
1;bunker;1825.00;9.50;3064.00;3.32;0
1;bunker;766.00;9.70;3043.00;1.16;0
